Time,Unread/Actionable Inbox,GPNA Actions,REQS,Total Outstanding Actions,Inbox Total,GPNA Total,Todays Reqs,Total Today,Column1,Column2,Column3,Column4,Column5,Column6,,
9/6/2019 18:47,11,11,54,76,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 19:03,11,11,54,76,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 19:33,12,11,54,77,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 19:47,12,11,54,77,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 20:05,12,11,54,77,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 20:17,12,11,54,77,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 20:32,12,11,54,77,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 20:47,12,11,54,77,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 21:02,12,11,54,77,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 21:17,12,11,54,77,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 21:32,12,11,54,77,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 21:47,12,11,54,77,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 22:03,12,11,54,77,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 22:17,12,11,54,77,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 22:32,12,11,54,77,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 22:47,13,11,54,78,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 23:05,13,11,54,78,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 23:17,13,11,54,78,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 23:32,13,11,54,78,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/6/2019 23:46,13,11,54,78,1994,1257,0,94,9/6/2019,1,3251,3157,,9/6/2019,,
9/7/2019 0:06,13,11,54,78,1994,1257,0,0,9/7/2019,2,3251,3251,3251,9/7/2019,,
9/7/2019 0:21,14,11,54,79,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 0:36,14,11,54,79,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 0:46,14,11,54,79,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 1:02,14,11,54,79,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 1:16,14,11,54,79,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 1:36,14,11,54,79,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 1:47,14,11,54,79,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 2:02,14,11,54,79,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 2:17,14,11,54,79,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 2:32,14,11,54,79,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 2:47,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 3:02,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 3:16,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 3:32,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 3:46,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 4:02,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 4:21,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 4:31,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 4:47,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 5:02,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 5:16,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 5:32,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 5:47,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 6:02,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 6:16,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 6:31,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 6:46,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 7:02,15,11,54,80,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 7:16,15,12,54,81,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 7:32,15,12,54,81,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 7:47,15,12,54,81,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 8:02,15,13,54,82,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 8:20,15,13,54,82,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 8:31,15,13,54,82,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 8:46,15,13,54,82,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 9:02,15,13,54,82,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 9:17,15,13,54,82,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 9:32,15,13,54,82,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 9:47,15,13,54,82,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 10:02,15,13,54,82,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 10:16,15,13,54,82,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 10:32,15,13,54,82,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 10:46,15,13,54,82,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 11:02,15,13,54,82,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 11:20,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 11:31,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 11:47,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 12:02,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 12:17,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 12:32,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 12:51,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 13:06,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 13:21,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 13:32,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 13:51,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 14:02,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 14:17,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 14:32,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 14:46,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 15:02,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 15:17,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 15:32,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 15:47,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 16:02,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 16:16,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 16:36,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 16:47,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 17:03,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 17:17,17,13,54,84,1994,1257,0,0,9/7/2019,1,3251,3251,,9/7/2019,,
9/7/2019 17:32,17,13,54,84,1994,1258,0,1,9/7/2019,1,3252,3251,,9/7/2019,,
9/7/2019 17:47,17,13,54,84,1994,1259,0,2,9/7/2019,1,3253,3251,,9/7/2019,,
9/7/2019 18:02,17,13,54,84,1994,1260,0,3,9/7/2019,1,3254,3251,,9/7/2019,,
9/7/2019 18:17,17,13,54,84,1994,1261,0,4,9/7/2019,1,3255,3251,,9/7/2019,,
9/7/2019 18:32,17,13,54,84,1994,1262,0,5,9/7/2019,1,3256,3251,,9/7/2019,,
9/7/2019 18:47,17,13,54,84,1994,1263,0,6,9/7/2019,1,3257,3251,,9/7/2019,,
9/7/2019 19:17,17,13,54,84,1994,1264,0,7,9/7/2019,1,3258,3251,,9/7/2019,,
9/7/2019 19:32,17,13,54,84,1994,1265,0,8,9/7/2019,1,3259,3251,,9/7/2019,,
9/7/2019 19:47,17,13,54,84,1994,1266,0,9,9/7/2019,1,3260,3251,,9/7/2019,,
9/7/2019 20:02,17,13,54,84,1994,1267,0,10,9/7/2019,1,3261,3251,,9/7/2019,,
9/7/2019 20:17,17,13,54,84,1994,1268,0,11,9/7/2019,1,3262,3251,,9/7/2019,,
9/7/2019 20:35,17,13,54,84,1994,1269,0,12,9/7/2019,1,3263,3251,,9/7/2019,,
9/7/2019 20:51,17,13,54,84,1994,1270,0,13,9/7/2019,1,3264,3251,,9/7/2019,,
9/7/2019 21:05,17,13,54,84,1994,1271,0,14,9/7/2019,1,3265,3251,,9/7/2019,,
9/7/2019 21:37,17,13,54,84,1994,1272,0,15,9/7/2019,1,3266,3251,,9/7/2019,,
9/7/2019 21:50,17,13,54,84,1994,1273,0,16,9/7/2019,1,3267,3251,,9/7/2019,,
9/7/2019 22:06,17,13,54,84,1994,1274,0,17,9/7/2019,1,3268,3251,,9/7/2019,,
9/7/2019 22:21,17,13,54,84,1994,1275,0,18,9/7/2019,1,3269,3251,,9/7/2019,,
9/7/2019 22:37,17,13,54,84,1994,1276,0,19,9/7/2019,1,3270,3251,,9/7/2019,,
9/7/2019 22:50,17,13,54,84,1994,1277,0,20,9/7/2019,1,3271,3251,,9/7/2019,,
9/7/2019 23:07,17,13,54,84,1994,1277,0,20,9/7/2019,1,3271,3251,,9/7/2019,,
9/7/2019 23:17,17,13,54,84,1994,1277,0,20,9/7/2019,1,3271,3251,,9/7/2019,,
9/7/2019 23:35,17,13,54,84,1994,1277,0,20,9/7/2019,1,3271,3251,,9/7/2019,,
9/7/2019 23:47,17,13,54,84,1994,1277,0,20,9/7/2019,1,3271,3251,,9/7/2019,,
9/8/2019 0:02,17,13,54,84,1994,1277,0,0,9/8/2019,2,3271,3271,3271,9/8/2019,,
9/8/2019 0:17,17,13,54,84,1995,1277,0,1,9/8/2019,1,3272,3271,,9/8/2019,,
9/8/2019 0:32,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 0:47,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 1:02,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 1:17,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 1:36,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 1:52,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 2:06,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 2:17,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 2:32,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 2:47,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 3:01,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 3:17,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 3:32,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 3:47,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 4:02,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 4:17,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 4:32,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 4:51,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 5:07,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 5:17,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 5:32,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 5:47,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 6:02,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 6:17,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 6:32,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 6:46,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 7:02,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 7:17,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 7:32,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 7:46,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 8:02,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 8:17,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 8:32,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 8:47,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 9:02,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 9:17,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 9:32,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 10:02,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 10:17,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 10:32,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 10:47,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 11:02,17,13,54,84,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 11:20,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 11:32,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 11:50,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 12:02,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 12:17,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 12:32,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 12:47,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 13:02,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 13:17,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 13:32,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 13:47,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 14:06,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 14:25,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 14:32,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 14:47,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 15:02,18,13,54,85,1996,1277,0,2,9/8/2019,1,3273,3271,,9/8/2019,,
9/8/2019 15:17,18,13,54,85,1996,1278,0,3,9/8/2019,1,3274,3271,,9/8/2019,,
9/8/2019 15:31,18,13,54,85,1996,1279,0,4,9/8/2019,1,3275,3271,,9/8/2019,,
9/8/2019 15:47,18,13,54,85,1996,1280,0,5,9/8/2019,1,3276,3271,,9/8/2019,,
9/8/2019 16:02,18,13,54,85,1996,1281,0,6,9/8/2019,1,3277,3271,,9/8/2019,,
9/8/2019 16:17,18,13,54,85,1996,1282,0,7,9/8/2019,1,3278,3271,,9/8/2019,,
9/8/2019 16:32,18,13,54,85,1996,1283,0,8,9/8/2019,1,3279,3271,,9/8/2019,,
9/8/2019 16:47,18,13,54,85,1996,1284,0,9,9/8/2019,1,3280,3271,,9/8/2019,,
9/8/2019 17:03,18,13,54,85,1996,1285,0,10,9/8/2019,1,3281,3271,,9/8/2019,,
9/8/2019 17:21,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 17:36,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 17:51,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 18:06,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 18:21,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 18:36,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 18:51,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 19:06,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 19:21,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 19:36,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 19:51,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 20:06,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 20:21,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 20:36,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 20:51,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 21:06,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 21:21,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 21:36,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 21:51,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 22:06,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 22:21,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 22:36,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 22:51,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 23:06,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 23:21,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 23:40,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/8/2019 23:51,18,13,54,85,1996,1286,0,11,9/8/2019,1,3282,3271,,9/8/2019,,
9/9/2019 0:09,18,13,54,85,1996,1286,0,0,9/9/2019,2,3282,3282,3282,9/9/2019,,
9/9/2019 0:20,18,13,54,85,1996,1286,0,0,9/9/2019,1,3282,3282,,9/9/2019,,
9/9/2019 0:35,18,13,54,85,1996,1286,0,0,9/9/2019,1,3282,3282,,9/9/2019,,
9/9/2019 0:50,18,13,54,85,1996,1286,0,0,9/9/2019,1,3282,3282,,9/9/2019,,
9/9/2019 1:05,18,13,54,85,1996,1286,0,0,9/9/2019,1,3282,3282,,9/9/2019,,
9/9/2019 1:20,18,13,54,85,1996,1286,0,0,9/9/2019,1,3282,3282,,9/9/2019,,
9/9/2019 1:35,18,13,54,85,1996,1286,0,0,9/9/2019,1,3282,3282,,9/9/2019,,
9/9/2019 1:50,18,13,54,85,1996,1286,0,0,9/9/2019,1,3282,3282,,9/9/2019,,
9/9/2019 2:05,18,13,54,85,1996,1286,0,0,9/9/2019,1,3282,3282,,9/9/2019,,
9/9/2019 2:20,21,13,54,88,1996,1286,0,0,9/9/2019,1,3282,3282,,9/9/2019,,
9/9/2019 2:55,22,13,54,89,1996,1286,0,0,9/9/2019,1,3282,3282,,9/9/2019,,
9/9/2019 3:05,22,13,54,89,1996,1286,0,0,9/9/2019,1,3282,3282,,9/9/2019,,
9/9/2019 3:20,22,13,54,89,1996,1286,0,0,9/9/2019,1,3282,3282,,9/9/2019,,
9/9/2019 3:35,23,13,54,90,1997,1286,0,1,9/9/2019,1,3283,3282,,9/9/2019,,
9/9/2019 3:50,23,13,54,90,1997,1286,0,1,9/9/2019,1,3283,3282,,9/9/2019,,
9/9/2019 4:05,23,13,54,90,1997,1286,0,1,9/9/2019,1,3283,3282,,9/9/2019,,
9/9/2019 4:20,24,13,54,91,1997,1286,0,1,9/9/2019,1,3283,3282,,9/9/2019,,
9/9/2019 4:35,24,13,54,91,1997,1286,0,1,9/9/2019,1,3283,3282,,9/9/2019,,
9/9/2019 4:50,24,13,54,91,1997,1286,0,1,9/9/2019,1,3283,3282,,9/9/2019,,
9/9/2019 5:05,24,13,54,91,1997,1286,0,1,9/9/2019,1,3283,3282,,9/9/2019,,
9/9/2019 5:20,24,13,54,91,1997,1286,0,1,9/9/2019,1,3283,3282,,9/9/2019,,
9/9/2019 5:35,24,13,54,91,1997,1286,0,1,9/9/2019,1,3283,3282,,9/9/2019,,
9/9/2019 5:50,24,13,54,91,1997,1286,0,1,9/9/2019,1,3283,3282,,9/9/2019,,
9/9/2019 6:05,25,13,54,92,1998,1286,0,2,9/9/2019,1,3284,3282,,9/9/2019,,
9/9/2019 6:20,25,13,54,92,1998,1286,0,2,9/9/2019,1,3284,3282,,9/9/2019,,
9/9/2019 6:35,26,13,54,93,1999,1286,0,3,9/9/2019,1,3285,3282,,9/9/2019,,
9/9/2019 6:50,27,13,54,94,2000,1286,0,4,9/9/2019,1,3286,3282,,9/9/2019,,
9/9/2019 7:05,28,13,54,95,2000,1286,0,4,9/9/2019,1,3286,3282,,9/9/2019,,
9/9/2019 7:20,29,13,54,96,2001,1286,0,5,9/9/2019,1,3287,3282,,9/9/2019,,
9/9/2019 7:35,30,13,54,97,2002,1286,0,6,9/9/2019,1,3288,3282,,9/9/2019,,
9/9/2019 7:50,31,13,54,98,2003,1286,0,7,9/9/2019,1,3289,3282,,9/9/2019,,
9/9/2019 8:05,32,13,54,99,2006,1286,0,10,9/9/2019,1,3292,3282,,9/9/2019,,
9/9/2019 8:42,36,13,54,103,2007,1286,0,11,9/9/2019,1,3293,3282,,9/9/2019,,
9/9/2019 8:56,32,14,51,97,2016,1286,0,20,9/9/2019,1,3302,3282,,9/9/2019,,
9/9/2019 9:09,35,14,44,93,2018,1286,0,22,9/9/2019,1,3304,3282,,9/9/2019,,
9/9/2019 9:24,39,14,44,97,2020,1286,0,24,9/9/2019,1,3306,3282,,9/9/2019,,
9/9/2019 9:39,3,11,14,28,2024,1289,0,31,9/9/2019,1,3313,3282,,9/9/2019,,
9/9/2019 9:54,7,13,4,24,2029,1291,0,38,9/9/2019,1,3320,3282,,9/9/2019,,
9/9/2019 10:09,2,11,4,17,2029,1292,0,39,9/9/2019,1,3321,3282,,9/9/2019,,
9/9/2019 10:24,3,10,4,17,2030,1294,0,42,9/9/2019,1,3324,3282,,9/9/2019,,
9/9/2019 10:39,3,3,4,10,2031,1295,0,44,9/9/2019,1,3326,3282,,9/9/2019,,
9/9/2019 10:54,4,6,4,14,2034,1298,0,50,9/9/2019,1,3332,3282,,9/9/2019,,
9/9/2019 11:09,5,7,5,17,2034,1299,0,51,9/9/2019,1,3333,3282,,9/9/2019,,
9/9/2019 11:24,10,7,5,22,2035,1299,0,52,9/9/2019,1,3334,3282,,9/9/2019,,
9/9/2019 11:39,11,5,5,21,2035,1302,0,55,9/9/2019,1,3337,3282,,9/9/2019,,
9/9/2019 11:58,0,3,6,9,2036,1304,0,58,9/9/2019,1,3340,3282,,9/9/2019,,
9/9/2019 12:12,1,3,4,8,2038,1304,0,60,9/9/2019,1,3342,3282,,9/9/2019,,
9/9/2019 12:24,9,3,4,16,2041,1304,0,63,9/9/2019,1,3345,3282,,9/9/2019,,
